zm	PCA 1	PCA 2
other_signal	-2.189080847	-2.652287425
other_signal	-2.444046338	-2.777182415
other_signal	-1.517344621	-2.049526786
other_signal	-2.139396908	-1.777092643
other_signal	-2.932161455	-1.341557936
other_signal	-1.429523258	-0.945399417
other_signal	-1.268834824	-0.910629295
other_signal	-1.221592596	-0.49860289
other_signal	-1.877452697	0.31584727
other_signal	-2.88487936	-0.140225079
other_signal	-1.056559533	2.289880829
other_signal	-3.10182437	0.300328309
other_signal	-1.396778805	-3.064940126
other_signal	-2.122784104	-2.586291594
other_signal	-3.332477868	-0.621343163
other_signal	-1.504760291	-2.273004169
other_signal	-2.497954063	-1.912065319
other_signal	-3.734067768	-0.729868959
other_signal	-1.536829177	2.577305193
other_signal	-2.112846005	1.731805721
other_signal	-2.203876882	1.844989984
other_signal	-2.791734813	0.323625905
other_signal	-2.447937992	1.594713566
other_signal	-2.967162778	0.65656968
other_signal	-2.585003185	1.054204112
other_signal	-1.849094572	3.209184672
other_signal	-1.92067657	1.158240933
other_signal	-1.915168706	1.867984457
other_signal	-1.915168706	1.867984457
other_signal	-1.578149826	1.892641927
other_signal	-1.583293364	1.699785689
other_signal	-1.849094572	3.209184672
other_signal	-1.456216316	2.841791947
other_signal	-1.077025301	3.801615677
other_signal	-1.763758802	0.702086005
other_signal	-2.486572335	0.521532298
other_signal	-2.296629591	-0.031371663
other_signal	-2.479182121	1.677065045
other_signal	-2.697775142	1.163330131
other_signal	-1.694007256	1.606992838
other_signal	-2.1066671	0.80873939
other_signal	-2.878527429	0.660728476
other_signal	-0.449410704	-2.385625932
other_signal	-1.657294736	0.614794506
other_signal	-1.921729427	-1.525337474
other_signal	-1.127348985	-0.262931624
other_signal	-2.501735932	0.758875464
other_signal	-2.481896391	0.696856152
other_signal	-2.497059988	0.934199317
other_signal	-2.732979384	1.209878279
other_signal	-2.481896391	0.696856152
other_signal	-2.497059988	0.934199317
other_signal	-2.353847724	0.058698005
other_signal	-2.492384045	1.10952317
other_signal	-2.497059988	0.934199317
other_signal	-2.497059988	0.934199317
other_signal	-2.497059988	0.934199317
other_signal	-2.181274016	1.147896097
other_signal	-2.466732794	0.459512986
other_signal	-2.697775142	1.163330131
other_signal	-2.422221714	1.019134576
other_signal	-2.451052011	0.605495322
other_signal	-1.894839074	1.644072182
other_signal	-2.451052011	0.605495322
other_signal	-2.736981831	1.681769468
other_signal	-1.763605017	0.941830862
other_signal	-2.473534082	0.269777644
other_signal	-2.481896391	0.696856152
other_signal	-2.393454854	0.387669801
other_signal	-2.497059988	0.934199317
other_signal	-1.997213224	-0.866237308
other_signal	-2.396010936	0.182768443
other_signal	-2.486572335	0.521532298
other_signal	-2.497059988	0.934199317
other_signal	-2.697775142	1.163330131
other_signal	-2.697775142	1.163330131
other_signal	-2.697775142	1.163330131
other_signal	-2.042249152	-1.911532868
other_signal	-2.497059988	0.934199317
other_signal	-1.797054501	0.548274375
other_signal	-0.505996652	0.511407472
other_signal	-1.386274747	-0.632129996
other_signal	-1.778413244	-0.610924063
other_signal	-2.128302566	-1.086447705
other_signal	-2.296406611	-0.950028833
other_signal	-2.244776411	1.539281233
other_signal	-0.574496204	-0.884434798
other_signal	-1.994880741	-1.387700423
other_signal	-2.609572501	0.373690166
other_signal	-2.22694867	-1.52755597
other_signal	-2.467652991	-0.508532091
other_signal	-1.452691385	-2.445697376
other_signal	-1.65154152	-1.685904422
other_signal	-3.029020744	0.157438338
other_signal	-2.02959019	-1.649981357
other_signal	-1.556052852	-0.078219099
other_signal	-2.187870129	-0.102428915
other_signal	-1.889958455	0.991077599
other_signal	-1.930540323	-2.247260831
other_signal	-2.134681069	-1.362294229
other_signal	-1.538232577	-1.709345303
other_signal	-0.705586951	-0.496655355
other_signal	-0.935128605	0.157568254
other_signal	-1.460852938	-1.066085205
other_signal	-2.980285315	1.091740108
other_signal	-0.276933105	0.674083931
other_signal	-1.669401246	1.501444546
other_signal	-1.507303935	-0.646262984
other_signal	-1.422255014	-1.235035725
other_signal	-1.927626473	-0.205796151
other_signal	-2.315029124	1.445031132
other_signal	-2.672298009	0.146549665
other_signal	-1.620206962	0.714939572
other_signal	-2.142817632	0.787903347
other_signal	-2.045147142	-1.905846204
other_signal	-1.501750299	0.882766011
other_signal	-2.016946232	1.522108634
other_signal	-1.595114776	2.442437517
other_signal	-1.773594704	-2.540207898
other_signal	-2.455238902	-1.944859966
other_signal	0.015426678	1.535350373
other_signal	-2.605661443	-1.240705175
other_signal	-2.605661443	-1.240705175
other_signal	-2.605661443	-1.240705175
other_signal	-2.327884786	-0.189565432
other_signal	-2.321455363	0.051504866
other_signal	-2.605661443	-1.240705175
other_signal	-1.944868058	2.358773427
other_signal	-2.335828636	2.14114562
other_signal	-1.34791436	0.243929856
other_signal	-0.803445435	2.417110048
other_signal	-0.934451576	2.548261374
other_signal	-1.044193644	-0.046160541
other_signal	-2.826476892	-2.10588056
other_signal	-3.184496345	-0.399602063
other_signal	-2.668523327	3.068280493
other_signal	-2.510723928	1.175650799
other_signal	-2.546048938	-1.785663423
other_signal	-0.354083697	1.407195821
other_signal	-1.791299599	3.147055559
other_signal	-0.426396732	0.387075388
other_signal	-1.987581771	-0.988019228
other_signal	-2.405673169	-2.301213665
other_signal	-1.514582223	1.292703454
other_signal	-2.263632563	0.978723726
other_signal	-2.533212859	1.254629607
other_signal	-1.180710356	4.008767479
other_signal	-2.086785116	1.989097699
other_signal	-0.943349347	4.182732835
other_signal	-3.071134581	-1.149423687
other_signal	-3.071134581	-1.149423687
other_signal	-2.31843693	3.897696417
other_signal	-0.429259363	1.282963843
other_signal	-1.074673072	1.492095952
other_signal	-1.074673072	1.492095952
other_signal	-1.310417464	-1.896003663
other_signal	-1.9959436	-1.28423919
other_signal	-3.069018744	1.24629032
other_signal	-2.392921606	-1.274515084
other_signal	-2.731061147	-2.353236053
other_signal	-0.349521164	1.252862006
other_signal	-1.531602872	-1.604120469
other_signal	-0.249936492	0.028746422
other_signal	-1.381786217	-1.261858127
other_signal	-0.986691893	-0.403435065
other_signal	-2.32195535	2.121386938
other_signal	-2.230644628	-0.362872622
other_signal	-1.406370526	1.820951792
other_signal	-1.194366025	-0.23380005
other_signal	-1.677817276	1.196322942
other_signal	-3.265583886	-0.555684633
other_signal	-0.613741635	0.199354684
other_signal	-1.388830493	-1.505186505
other_signal	-3.09252304	-2.350138046
other_signal	-2.39331282	-3.549251105
other_signal	-1.414812225	-2.835248632
other_signal	-1.158865526	0.005894098
other_signal	-0.759167173	4.084230544
other_signal	-0.780338889	2.131168959
other_signal	-2.227339871	-0.497188742
other_signal	-0.614407848	-0.22719946
other_signal	-1.92789813	1.349919661
other_signal	-0.823767224	-0.50728572
other_signal	-2.799590319	-0.259746486
other_signal	-3.218208861	0.975003202
other_signal	-1.786650956	-0.307802525
other_signal	-1.145665988	0.671675133
other_signal	-2.838168781	-3.072001134
other_signal	-2.069151576	-1.277635984
other_signal	-1.696240169	-0.354699159
other_signal	-1.873772302	-0.985776616
other_signal	-2.040390446	-1.42459547
other_signal	-2.752583825	0.935171149
other_signal	-2.105698181	-2.231282353
other_signal	-2.336729824	-2.727760533
other_signal	-2.42973056	-2.722106031
other_signal	-1.908704679	-0.768817588
other_signal	-1.455158713	-2.254094633
other_signal	-2.19678853	-3.639067854
other_signal	-3.012541793	2.52181924
other_signal	-0.534994032	1.54078325
other_signal	0.764350842	1.501635774
other_signal	-0.601908474	1.02195039
other_signal	-2.070272604	1.706025165
other_signal	-2.922810669	-0.139523555
other_signal	-2.148816375	1.204884231
other_signal	-0.01827465	2.900094799
other_signal	-0.620207821	-1.181694741
other_signal	-2.011072609	-0.530101984
other_signal	-0.975907106	-1.397454009
other_signal	-2.192008709	-1.931607224
other_signal	-2.714317436	-2.048905783
other_signal	-2.285904881	-2.602595105
other_signal	-2.165442189	-3.025390523
other_signal	-1.934822538	-0.189322104
other_signal	-1.456932883	-1.133299165
other_signal	-2.076136825	-3.321161818
other_signal	-2.513986426	-1.338215617
other_signal	-0.30444229	2.281627544
other_signal	-2.140068846	-2.89319741
other_signal	0.481326539	-2.814020341
other_signal	-2.03583266	-1.824859423
other_signal	-0.261403803	1.179120207
other_signal	-2.935007607	-2.173964474
other_signal	-1.342740306	-2.489407393
other_signal	0.370217986	0.976351787
other_signal	0.576075916	0.651253499
other_signal	-1.142568506	-0.498267279
other_signal	-1.074968062	-1.272105184
other_signal	-1.65132737	-0.301904111
other_signal	-1.297280006	-2.135337438
other_signal	-0.44191885	-2.931986723
other_signal	-0.838377247	-1.344474831
other_signal	-1.641471248	1.229226322
other_signal	0.427813795	1.686310759
other_signal	-1.543819122	-1.398299225
other_signal	-3.282411849	-1.827720469
other_signal	-2.828864603	0.398534234
other_signal	-1.783828212	0.197451016
other_signal	-2.154703839	-0.283454964
other_signal	-2.154703839	-0.283454964
other_signal	-2.211573757	1.688620316
other_signal	-3.209072626	-1.51871789
other_signal	-3.234010682	-2.214414143
other_signal	-3.096247537	-1.472034241
other_signal	-2.711246939	-0.734465462
other_signal	-3.066562237	0.211452167
other_signal	-2.234826728	0.185782458
other_signal	-2.427356044	-3.238382099
other_signal	-1.759702631	0.766896808
other_signal	-3.540787016	0.589105754
other_signal	-2.113482966	0.699791921
other_signal	-2.447066235	1.399826024
other_signal	-2.551569664	0.657699386
other_signal	-2.987914935	1.47826474
other_signal	0.27675698	1.035319652
other_signal	-1.801686162	1.536197304
other_signal	-3.027963882	-0.767892869
other_signal	-2.008517359	0.970924479
other_signal	-2.064250678	1.334842118
other_signal	-1.290305145	-0.094574604
other_signal	-1.322828463	-1.416341411
other_signal	-0.222563477	-1.219396293
other_signal	-2.357678451	0.966884737
other_signal	-2.353368005	0.861436259
other_signal	-2.148156455	-0.766973457
other_signal	-0.025865457	0.951286249
other_signal	-2.397324739	0.06685126
other_signal	-2.461420454	0.215389285
other_signal	-2.502977782	1.742327705
other_signal	-2.38019123	-1.57770188
other_signal	-2.430644493	0.059709161
other_signal	-2.154461689	-0.702989604
other_signal	-0.179342765	2.355537592
other_signal	-0.666315153	0.164978414
other_signal	-1.628940053	3.33843059
other_signal	-0.482833034	0.418054113
other_signal	-1.636065212	3.139660232
other_signal	-0.723744285	3.96210699
other_signal	-1.379482683	1.799059996
other_signal	-2.413470277	4.010511386
other_signal	-1.510895378	3.439073799
other_signal	-1.510895378	3.439073799
other_signal	-1.813400984	2.99556813
other_signal	-0.955377594	-0.674356281
other_signal	-1.125686605	1.352163462
other_signal	-1.125686605	1.352163462
other_signal	-0.713242787	3.184698242
other_signal	-1.125686605	1.352163462
other_signal	-1.03141145	3.919759613
other_signal	0.155644858	2.948302464
other_signal	-2.472008597	2.588062962
other_signal	-1.816273366	2.670184432
other_signal	-2.114940548	1.665831454
other_signal	-1.244352605	-0.472114804
other_signal	-1.244352605	-0.472114804
other_signal	-1.11062772	-2.343645984
other_signal	-1.988910149	0.053855267
other_signal	-2.047094631	-0.900079036
other_signal	0.340236826	0.570734486
other_signal	-0.512337623	1.496826991
other_signal	-1.136077268	-0.969442733
other_signal	-1.06635569	0.893067118
other_signal	-2.002015735	0.052470974
other_signal	-2.199911831	-0.355240898
other_signal	-2.460398215	-0.562161663
other_signal	-1.356781987	-3.128602481
other_signal	-2.234755635	-3.183592416
other_signal	-1.749038664	-0.935748473
other_signal	-2.648987214	0.411778145
other_signal	-2.441791858	0.88028154
other_signal	-0.932605343	0.897849613
other_signal	-2.075559428	2.231180169
other_signal	-0.895772341	1.242001774
other_signal	-0.960777026	2.97163199
other_signal	-1.011832952	1.997630088
other_signal	-0.533407631	1.342030766
other_signal	-0.191408229	3.794186234
other_signal	-3.22166163	2.5134171
other_signal	-1.428296297	1.216113707
other_signal	-2.803889804	1.552154797
other_signal	-1.085466366	-0.694719256
other_signal	0.136314899	2.143171096
other_signal	-0.729725083	-0.878835479
other_signal	-2.296494462	-1.711070729
other_signal	-0.729725083	-0.878835479
other_signal	-0.636724348	-0.884489981
other_signal	0.513257246	-0.381064682
other_signal	0.094681288	0.468524422
other_signal	-1.481189154	-0.386831787
other_signal	-1.510009423	-2.889962575
other_signal	0.497275164	-0.631125593
other_signal	-3.676510112	-0.624919751
other_signal	-2.19506743	-0.912572379
other_signal	-2.902210036	-0.023178034
other_signal	-2.987686147	0.70049535
other_signal	-2.881600922	2.724603507
other_signal	-2.666806745	-0.934303628
other_signal	-2.39105201	-1.087854031
other_signal	-2.114160664	1.757561672
other_signal	-2.323415485	-1.674776608
other_signal	-2.323415485	-1.674776608
other_signal	-0.874112158	2.63272041
other_signal	-2.323415485	-1.674776608
other_signal	-2.323415485	-1.674776608
other_signal	-1.667186066	2.342582293
other_signal	-2.39105201	-1.087854031
other_signal	-2.229453545	-1.405758882
other_signal	-2.296469833	-1.275486207
other_signal	-2.051915383	0.85341559
other_signal	-2.061032695	-1.09271055
other_signal	-2.154994635	-1.361728275
other_signal	-2.31693281	-1.824359258
other_signal	-2.31693281	-1.824359258
other_signal	-2.244271756	-0.594828283
other_signal	-2.200264126	-0.9092408
other_signal	-2.558323641	-0.53986842
other_signal	-1.315467295	-1.007669837
other_signal	-2.17862353	-1.089218215
other_signal	-0.874112158	2.63272041
other_signal	-2.39105201	-1.087854031
other_signal	-1.46417083	-1.925258438
other_signal	-1.584073699	3.259354799
other_signal	-2.622842371	-0.073317269
other_signal	-1.917423657	-1.712819188
other_signal	0.634879748	-0.721430692
other_signal	-0.665164141	-0.980563653
other_signal	-1.937421088	0.849620231
other_signal	-1.791702042	-0.602526162
other_signal	-2.365449831	-0.480204322
other_signal	-2.372307882	-0.737345974
other_signal	-2.372307882	-0.737345974
other_signal	-3.412313813	-2.109359209
other_signal	-2.997116463	-0.636103095
other_signal	-3.489799445	-2.391948335
other_signal	-2.994801591	-1.13682368
other_signal	-2.440664568	-0.913468789
other_signal	-2.54295811	-0.453058103
other_signal	-2.909067211	-0.180261212
other_signal	-1.513334489	-0.887133724
other_signal	-2.354478953	-2.472461465
other_signal	-1.012702229	-2.87817515
other_signal	-3.531372804	-0.546245094
other_signal	-3.463298493	-1.157869347
other_signal	-0.808883874	-0.51739529
other_signal	-1.269412203	0.33502884
other_signal	-1.004786411	1.546778158
other_signal	-2.961285833	-1.735858232
other_signal	-2.986280094	-2.043901541
other_signal	-3.161949241	0.741336302
